studentID,grade,serviceID,courseDescription,subject,ap,dualCredit,g/t,honors,onRamps,courseCredits,creditsEarned,creditsFailed
70,11,3330100,SOC ST US GOVERNMENT,SOC,N,N,N,N,N,1,1,0
71,10,13034300,CTE FASHION MARKETING,CTE,N,N,N,N,N,1,1,0
71,12,N1290050   ,COLLEGE TRANSITION,,N,N,N,N,N,1,1,0
71,11,A3220100,Eng 3 Lang & Comp AP H,ELA,Y,N,N,N,N,1,0,1
71,9,PES00055,PE IND SPORTS 1,HLP,N,N,N,N,N,1,1,0
71,10,13022500,TRAVEL & TOURISM MGMT,CTE,N,N,N,N,N,1,1,0
72,9,3220200,ENGLISH 2 MTI,SE,N,N,N,N,N,1,1,0
72,12,3102501,IND STDY/TX COLL BRIDGE MATH,PRP,N,N,N,N,N,1,1,0
72,9,3220100,ENGLISH 1,ELA,N,N,N,N,N,1,1,0
72,11,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
73,9,A3360100,SOC ST HUMAN GEOG AP G/T H,HGE,N,N,Y,Y,N,1,1,0
73,9,3010200,SCIENCE BIOLOGY,BIO,N,N,N,N,N,1,1,0
73,12,3102510,MATH ADV QUANT REASONING,MTH,N,N,N,N,N,1,1,0
73,12,13020600,CTE ANAT & PHY H,CTE,N,N,N,Y,N,1,1,0
74,10,3500900,ART CERAMICS 2,ART,N,N,N,N,N,1,1,0
74,10,3100700,MATH GEOM P-AP H,MTH,N,N,N,Y,N,1,1,0
74,10,13011400,CTE BIM 1,CTE,N,N,N,N,N,0,0,0
74,12,3330100,GOVERNMENT MTI,SE,N,N,N,N,N,1,1,0
75,9,3010200,SCIENCE BIOLOGY,SCI,N,N,N,N,N,1,1,0
75,9,3220100,ENGLISH 1,ENG,N,N,N,N,N,1,1,0
75,12,13029500,CTE FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
75,10,3100700,MATH GEOM P-AP H,GMT,N,N,N,N,N,1,1,0
76,12,CP110100,COLLEGE PREPARATORY ELA,,N,N,N,N,N,1,1,0
76,11,3220300,ENGLISH 3,ENG,N,N,N,N,N,1,1,0
76,12,3102510,MATH ADV QUANT REASONING,MTH,N,N,N,N,N,1,1,0
76,11,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
77,9,PES00000,ATH FOOTBALL - SUBATH1,HLP,N,N,N,N,N,1,1,0
77,10,84000502,ST ASST PREP ENG WRTG 2LC,MSC,N,N,N,N,N,1,1,0
77,11,13037100,CTE PRIN TECH,CTE,N,N,N,N,N,1,1,0
77,11,3980100,FL AMERICAN SIGN LANGUAGE 1,ASL,N,N,N,N,N,1,1,0
78,12,13029500,FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
78,12,3250100,THEATRE 1,THE,N,N,N,N,N,1,1,0
78,9,13036200,CTE PRIN OF APPL ENGINEERING,CTE,N,N,N,N,N,1,0,1
78,10,3340100,SOC ST US HISTORY,SOC,N,N,N,N,N,1,1,0
78,11,3220300,ENGLISH 3,ENG,N,N,N,N,N,1,1,0
79,11,85000XXX,OFFICE ATTEND 1S,MSC,N,N,N,N,N,1,1,0
79,10,13020300,MEDICAL TERMINOLOGY,CTE,N,N,N,N,N,1,1,0
79,12,A3100101,CALCULUS AB AP H,CLA,Y,N,N,N,N,1,1,0
79,11,3980200,AMERICAN SIGN LANGUAGE 2,ASL,N,N,N,N,N,1,1,0
79,10,,EOC ELA 1&2 SUPPORT,MSC,N,N,N,N,N,0,0,0
80,11,A3340100,US HISTORY AP H,UHI,Y,N,N,N,N,1,1,0
80,12,3220400,ENGLISH 4,ENG,N,N,N,N,N,1,1,0
80,9,3440200,FL SPANISH 2,SPA,N,N,N,N,N,1,1,0
80,11,A3050003,SCIENCE PHYSICS 1 AP H,SCI,N,N,N,Y,N,1,1,0
80,11,3330100,SOC ST US GOVERNMENT DC H,GOV,N,Y,N,Y,N,1,1,0
80,10,3220200,ENGLISH 2 SF,ENG,N,N,N,N,N,1,0,1
81,11,3330100,Government MTI,SE,N,N,N,N,N,1,1,0
81,12,3330100,SOC ST US GOVERNMENT,SOC,N,N,N,N,N,1,1,0
82,10,3100700,GEOMETRY,GMT,N,N,N,N,N,1,1,0
82,11,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
82,10,3340400,SOC ST WORLD HISTORY P-AP H,WHI,N,N,N,Y,N,1,1,0
82,12,CP110100,COLLEGE PREPARATORY ELA,,N,N,N,N,N,1,1,0
82,11,13024500,CTE NUTRI & WELLNESS,CTE,N,N,N,N,N,1,1,0
82,12,3230110,JOURN AJ/YB 1,ELA,N,N,N,N,N,1,1,0
83,12,A3220200,ENG LITERATURE & COMP AP H,ENG,Y,N,N,N,N,1,1,0
83,9,3500100,ART 1 BASIC DESIGN,FA,N,N,N,N,N,1,1,0
83,11,PES00056,SKILLS BASED LIFETIME ACT,HLP,N,N,N,N,N,1,1,0
84,10,3040000,SCIENCE CHEMISTRY,SCI,N,N,N,N,N,1,1,0
84,9,13008200,PRIN OF ARTS, A/V TECH & COMM,N,N,N,N,N,1,0,1
84,10,3340400,SOC ST WORLD HISTORY P-AP H,SOC,N,N,N,Y,N,1,1,0
84,10,3150200,BAND COLOR GUARD 2,BND,N,N,N,N,N,1,1,0
84,11,3330100,US GOVERNMENT,GOV,N,N,N,N,N,1,1,0
85,10,3220200,ENGLISH 2,ENG,N,N,N,N,N,1,1,0
85,10,13004300,CTE INTERIOR DESIGN I,CTE,N,N,N,N,N,1,1,0
85,11,3220300,ENGLISH 3,ELA,N,N,N,N,N,1,1,0
85,12,3220400,ENGLISH 4,ENG,N,N,N,N,N,1,1,0
85,10,13032250,INTRODUCTION TO WELDING ,CTE,N,N,N,N,N,1,1,0
86,9,3150100,BAND COLOR GUARD,BND,N,N,N,N,N,1,1,0
86,9,3270700,READING 1,RD,N,N,N,N,N,1,1,0
86,12,A3100101,MATH CALCULUS AB AP H,PCA,Y,N,N,N,N,1,1,0
86,11,3250100,THEATRE 1,FA,N,N,N,N,N,1,1,0
86,10,3340400,WORLD HISTORY ADV H,WHI,N,N,N,Y,N,1,1,0
86,11,3340100,US HISTORY OR H,UHI,N,N,N,Y,Y,1,1,0
87,10,PES00052,PE 1A FPF,HLP,N,N,N,N,N,1,1,0
87,10,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
87,12,85000XXX,OFFICE LIBRARY,MSC,N,N,N,N,N,1,1,0
87,9,3500100,ART 1 BASIC DESIGN,ART,N,N,N,N,N,1,1,0
88,12,3102510,MATH ADV QUANT REASONING,MTH,N,N,N,N,N,1,1,0
88,12,3102500,MATH ALGEBRA/TRIG DC H,TRG,N,Y,N,Y,N,1,1,0
88,9,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
88,9,3010200,BIOLOGY,BIO,N,N,N,N,N,1,1,0
88,9,3100700,MATH GEOM P-AP H,GMT,N,N,N,N,N,1,1,0
89,9,3100500,ALGEBRA 1,AG1,N,N,N,N,N,1,1,0
89,9,3340100,UNITED STATES HISTORY MTI,SE,N,N,N,N,N,1,1,0
89,9,3010200,SCIENCE BIOLOGY P-AP H,BIO,N,N,N,N,N,1,1,0
89,10,PES00012,PE/BAND 2,HLP,N,N,N,N,N,1,1,0
90,9,3270700,READING 1,RD,N,N,N,N,N,1,0,1
90,12,13011200,CTE PRIN OF BUS, MKTG,,N,N,N,N,1,0,1
90,9,A3580300   ,COMPUTER SCIENCE PRIN AP,CTE,Y,N,N,N,N,1,1,0
91,11,PES00002,ATH TENNIS SUBATH3,HLP,N,N,N,N,N,1,1,0
91,10,3220100,ENGLISH 1,ELA,N,N,N,N,N,1,1,0
91,10,3100700,MATH GEOM P-AP H,GMT,N,N,N,N,N,1,1,0
91,10,3100600,ALGEBRA 2 ADV H,AG2,N,N,N,N,N,1,0,1
91,10,84700001,BASIC TECH APPLICATIONS 1,SE,N,N,N,N,N,1,1,0
91,11,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
92,12,3152000,BAND CONCERT 4 ENS,BND,N,N,N,N,N,1,1,0
92,12,3150100,BAND COLOR GUARD,BND,N,N,N,N,N,1,1,0
92,11,3220300,ENGLISH 3,ELA,N,N,N,N,N,1,1,0
92,12,13011400,CTE BIM 1,CTE,N,N,N,N,N,0,0,0
93,10,3340100,SOC ST US HISTORY,SOC,N,N,N,N,N,1,1,0
93,9,3830100,DANCE 1,FA,N,N,N,N,N,1,1,0
93,9,13020200,CTE PRIN OF HEALTH SCIENCE,CTE,N,N,N,N,N,1,1,0
93,11,3330100,SOC ST US GOVERNMENT,SOC,N,N,N,N,N,0,0,0
93,12,13029500,CTE FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
94,9,3100500,ALGEBRA 1 ADV H,AG1,N,N,N,N,N,1,1,0
94,12,13036700,ENGINEERING MATH,CTE,N,N,N,N,N,1,1,0
94,12,13024400,INTERPERSONAL STUDIES,CTE,N,N,N,N,N,1,1,0
94,11,A3580300   ,COMPUTER SCIENCE PRIN AP,CTE,Y,N,N,N,N,1,1,0
94,10,3150600,ORCH HONOR 2,ORC,N,N,N,N,N,1,1,0
95,10,3100700,MATH GEOM P-AP H,MTH,N,N,N,Y,N,1,1,0
95,11,13004600,CTE ARCHITECTURAL DSN 1,CTE,N,N,N,N,N,1,1,0
95,12,3250100,THEATRE 1,THE,N,N,N,N,N,1,1,0
95,10,3980100,FL AMERICAN SIGN LANGUAGE 1,ASL,N,N,N,N,N,1,1,0
95,11,13011500,CTE BUSINESS INFO MGMT II,CTE,N,N,N,N,N,1,1,0
95,9,3100700,GEOMETRY,GMT,N,N,N,N,N,1,0.5,0.5
95,12,13022900,CTE PRAC HOSPITALITY SERVICES,CTE,N,N,N,N,N,1,1,0
96,11,3440100,FL SPANISH 1,SPA,N,N,N,N,N,1,1,0
96,10,13011400,CTE BIM 1,CTE,N,N,N,N,N,1,1,0
96,9,3340400,SOC ST WORLD HISTORY,SOC,N,N,N,N,N,1,1,0
97,9,3150100,BAND CONCERT 1,BND,N,N,N,N,N,1,1,0
97,12,3220400,ENGLISH 4,ELA,N,N,N,N,N,1,1,0
97,10,3220200,ENGLISH 2,ELA,N,N,N,N,N,1,1,0
98,9,3010200,BIOLOGY ADV H,BIO,N,N,N,N,N,1,0.5,0.5
98,12,13020510,PRAC HEALTH SCI 2 MED ASST H,CTE,N,N,N,Y,N,1,1,0
98,11,3501300,ART DRAWING 3,FA,N,N,N,N,N,1,1,0
98,11,3050000,PHYSICS,PHY,N,N,N,N,N,1,1,0
98,10,3220200,ENGLISH 2,ENG,N,N,N,N,N,1,1,0
98,9,3340400,SOC ST WORLD HISTORY,WHI,N,N,N,N,N,1,1,0
98,10,3060201,INTEGRATED PHYS & CHEM,IPC,N,N,N,N,N,1,1,0
99,10,13004600,CTE ARCHITECTURAL DESIGN I,CTE,N,N,N,N,N,1,1,0
99,10,3100600,ALGEBRA 2 ADV H,AG2,N,N,N,N,N,1,1,0
99,9,3010200,SCIENCE BIOLOGY,BIO,N,N,N,N,N,1,1,0
99,12,A3580120   ,COMPUTER SCIENCE AP (L),CTE,Y,N,N,N,N,1,1,0
99,11,13011400,CTE BIM 1,CTE,N,N,N,N,N,0,0,0
99,9,3100500,ALGEBRA 1 ADV H,AG1,N,N,N,N,N,1,1,0
100,10,3440200,FL SPANISH 2,SPA,N,N,N,N,N,1,1,0
100,11,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
100,11,A3340100,US HISTORY AP H,UHI,Y,N,N,N,N,1,1,0
100,12,13029500,CTE FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
100,11,3150200,BAND HONOR 2,FA,N,N,N,N,N,1,1,0
100,12,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
101,11,3340100,SOC ST US HISTORY,SOC,N,N,N,N,N,1,1,0
101,12,3310300,SOC ST ECONOMICS,SOC,N,N,N,N,N,1,1,0
101,10,13020400,HEALTH SCIENCE THEORY,CTE,N,N,N,N,N,1,1,0
101,9,PES00012,PE/BAND,HLP,N,N,N,N,N,1,1,0
102,10,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
102,12,13032250,CTE INTROTDUCTION TO WELDING I,CTE,N,N,N,N,N,1,1,0
102,9,3500100,ART 1 BASIC DESIGN,ART,N,N,N,N,N,1,1,0
102,12,3270100,COLLEGE READINESS/STUDY SKIL H,RDY,N,N,N,Y,N,1,1,0
103,11,3050000,SCIENCE PHYSICS P/AP H,PHY,N,N,N,Y,N,1,0,1
103,11,13034300,CTE FASHION MARKETING,CTE,N,N,N,N,N,1,1,0
103,12,13039270,CTE INTRO TRANSPORTATION TECH,CTE,N,N,N,N,N,1,1,0
103,11,3101100,MATH PRECALCULUS G/T H,PCA,N,N,Y,N,N,1,1,0
103,11,13020410,CTE HEALTH SCI THEORY/CLINIC D,CTE,N,Y,N,N,N,1,1,0
104,11,13025200,COSMETOLOGY I,CTE,N,N,N,N,N,1,1,0
104,12,CP110100,COLLEGE PREPARATORY ELA,,N,N,N,N,N,1,1,0
104,10,13011200,PRIN OF BUS, MKTG,,N,N,N,N,1,0,1
104,12,13029500,FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
104,10,3220200,ENGLISH 2,ELA,N,N,N,N,N,1,1,0
104,12,85000004,OFFICE LIBRARY,MSC,N,N,N,N,N,1,1,0
105,12,3220400,ENGLISH 4 DC H,ELA,N,Y,N,Y,N,1,1,0
105,10,3410200,FRENCH 2,FRE,N,N,N,N,N,1,1,0
105,10,3440220,FL SPANISH FOR SPAN SPKRS 2,LOT,N,N,N,N,N,1,1,0
105,10,3340400,SOC ST WORLD HISTORY P-AP H,WHI,N,N,N,Y,N,1,1,0
106,12,13027900,CTE WEB TECHNOLOGIES,CTE,N,N,N,N,N,1,1,0
106,11,3102400,MATH MODELS W APP,MTH,N,N,N,N,N,1,1,0
106,12,3102510,ADV QUANT REASONING,AQR,N,N,N,N,N,1,1,0
106,12,N1130026   ,CAPSTONE SEMINAR AP H,ENG,Y,N,N,N,N,1,1,0
107,9,13009900,CTE PROFESSIONAL COMMUNICATION,CTE,N,N,N,N,N,1,1,0
107,9,3220100,ENGLISH 1,ELA,N,N,N,N,N,1,1,0
107,12,13024700,CHILD DEVELOPMENT,CTE,N,N,N,N,N,1,1,0
107,12,13011400,BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
107,12,13024500,CTE NUTRI & WELLNESS,CTE,N,N,N,N,N,1,1,0
108,12,A3310200,SOC ST MACROECO AP H,ECO,Y,N,N,N,N,1,1,0
108,10,3500100,ART 1 BASIC DESIGN,ART,N,N,N,N,N,1,1,0
108,9,N1290001,AVID 1,MSC,N,N,N,N,N,1,1,0
109,9,3010200,BIOLOGY,BIO,N,N,N,N,N,1,1,0
109,12,A3220200,ENG LITERATURE & COMP AP,ENG,Y,N,N,N,N,1,1,0
109,10,3151800,ORCH HONOR 2 ENS,ORC,N,N,N,N,N,1,1,0
109,12,3340400,SOC ST WORLD HISTORY,SOC,N,N,N,N,N,1,1,0
109,12,3440100,FL SPANISH 1,LOT,N,N,N,N,N,1,1,0
109,10,3040000,CHEMISTRY OR H,CHM,N,N,N,Y,N,1,1,0
110,9,3220100,ENGLISH 1 PRE-AP,ENG,N,N,N,N,N,1,1,0
110,12,3102510,ADV QUANT REASONING,AQR,N,N,N,N,N,1,1,0
110,11,3410100,FRENCH 1,FRE,N,N,N,N,N,1,1,0
110,11,13020500,CTE PRAC IN HEATH SCIENCE 1 DC,CTE,N,Y,N,N,N,1,1,0
111,12,A3100100,PRECALCULUS AP,PCA,Y,N,N,N,N,1,1,0
111,9,3100500,MATH ALGEBRA 1,AG1,N,N,N,N,N,1,1,0
111,12,3102501,IND STDY/TX COLL BRIDGE MATH,PRP,N,N,N,N,N,1,1,0
111,9,3440200,FL SPANISH 2,LOT,N,N,N,N,N,1,1,0
112,9,3010200,SCIENCE BIOLOGY,SCI,N,N,N,N,N,1,1,0
112,12,3102501,IND STDY/TX COLL BRIDGE MATH,PRP,N,N,N,N,N,1,1,0
112,12,3220400,ENGLISH 4,ENG,N,N,N,N,N,1,1,0
112,12,3220400,ENGLISH 4,ENG,N,N,N,N,N,1,1,0
113,10,13024700,CHILD DEVELOPMENT,CTE,N,N,N,N,N,1,1,0
113,12,3152000,BAND INTMED 4 ENS,BND,N,N,N,N,N,1,1,0
113,11,13016600,CTE ACCOUNTING 1,CTE,N,N,N,N,N,1,1,0
113,12,N1290010,STUDENT LEADERSHIP 1,MSC,N,N,N,N,N,1,1,0
114,12,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
114,10,3500100,ART 1 BASIC DESIGN,ART,N,N,N,N,N,1,1,0
114,10,3151800,BAND SYMPHONIC WINDS 2 ENS,BND,N,N,N,N,N,1,1,0
114,10,3040000,CHEMISTRY DC H,CHM,N,Y,N,Y,N,1,1,0
114,10,13034600,CTE SPORTS ENTER MKTG,CTE,N,N,N,N,N,1,1,0
115,12,3220400,ENGLISH 4,ENG,N,N,N,N,N,1,1,0
115,11,13004600,CTE ARCHITECTURAL DSN 1,CTE,N,N,N,N,N,1,1,0
115,11,3500100,ART 1 BASIC DESIGN,ART,N,N,N,N,N,1,1,0
116,12,CP110100   ,COLLEGE PREPARATORY ELA CT,PRP,N,N,N,N,N,1,1,0
116,11,PES00002,ATH VAR FOOTBALL  SUBATH3,HLP,N,N,N,N,N,1,1,0
116,12,3221820,IND STDY/TX COLL BRIDGE ELA,ELA,N,N,N,N,N,1,1,0
116,12,3221820,IND STDY/TX COLL BRIDGE ELA,ELA,N,N,N,N,N,1,1,0
117,12,PES00013,ATH VAR CHEER 1S,HLP,N,N,N,N,N,1,1,0
117,11,13022500,TRAVEL & TOURISM MGMT,CTE,N,N,N,N,N,1,1,0
117,10,A3440100,SPANISH LANG & COMP AP H,SPA,Y,N,N,N,N,1,1,0
117,11,13024500,CTE NUTRI & WELLNESS,CTE,N,N,N,N,N,1,1,0
118,9,3343100,SOC ST 8 PRE-AP,SOC,N,N,N,N,N,1,1,0
118,12,3050000,SCIENCE PHYSICS,PHY,N,N,N,N,N,1,1,0
118,12,3060100,SCIENCE ASTRONOMY,AST,N,N,N,N,N,1,0,1
118,9,N1290001,AVID 1,MSC,N,N,N,N,N,1,1,0
119,9,3150900,CHOIR CONCERT MIXED 1,FA,N,N,N,N,N,1,1,0
119,11,3220300,ENGLISH 3,ENG,N,N,N,N,N,1,1,0
119,10,3270800,READING 2 ILIT,RD,N,N,N,N,N,1,1,0
119,9,3010200,BIOLOGY ADV H,BIO,N,N,N,N,N,1,1,0
119,10,3340100,US HISTORY OR H,UHI,N,N,N,Y,N,1,1,0
120,12,PES00014,ATH VAR DRILL 1S-A,HLP,N,N,N,N,N,1,1,0
120,11,3220300,ENGLISH 3,ELA,N,N,N,N,N,0.5,0.5,0
120,10,13016200,CTE MONEY MATTERS,CTE,N,N,N,N,N,0,0,0
120,9,N1290001,AVID 1,MSC,N,N,N,N,N,1,1,0
120,10,3340100,US HISTORY OR H,UHI,N,N,N,Y,N,1,1,0
121,12,3220400,ENGLISH 4,ENG,N,N,N,N,N,1,1,0
121,10,3440200,SPANISH 2,SPA,N,N,N,N,N,1,1,0
122,12,13020600,CTE ANAT & PHY H,CTE,N,N,N,Y,N,1,1,0
122,11,3580850,FOUNDATIONS OF CYBERSECURITY,CTE,N,N,N,N,N,1,1,0
122,11,3500900,ART CERAMICS 2,ART,N,N,N,N,N,1,1,0
122,11,3150700,ORCH SYMPHONIC 3,ORC,N,N,N,N,N,1,1,0
123,12,A3010200,BIOLOGY AP H,BIO,Y,N,N,N,N,1,1,0
123,11,3220300,ENGLISH 3 DC H,ENG,N,Y,N,Y,N,1,1,0
123,10,3340100,SOC ST US HISTORY,SOC,N,N,N,N,N,1,1,0
123,12,3060100,ASTRONOMY,AST,N,N,N,N,N,1,1,0
123,9,13024500,NUTRITION & WELLNESS,CTE,N,N,N,N,N,1,1,0
124,12,13008700,CTE PRAC IN AUDIO/VIDEO PROD,CTE,N,N,N,N,N,1,1,0
124,12,A3220200,ENG LITERATURE & COMP AP,ENG,Y,N,N,N,N,1,1,0
124,11,N1290334   ,MAKING CONNECTIONS 3,,N,N,N,N,N,1,1,0
124,11,3440200,FL SPANISH 2,LOT,N,N,N,N,N,1,1,0
124,12,3350100,SOC ST PSYCHOLOGY,SOC,N,N,N,N,N,1,1,0
124,9,3220200,ENGLISH 2 G/T,ENG,N,N,Y,N,N,1,1,0
125,10,3410100,FRENCH 1,FRE,N,N,N,N,N,1,1,0
125,12,3810100,HEALTH EDUCATION,HLP,N,N,N,N,N,1,1,0
125,11,13009300,FASHION DESIGN I,CTE,N,N,N,N,N,1,1,0
125,11,3370100,SOC ST SOCIOLOGY,SOC,N,N,N,N,N,1,1,0
126,9,3440100,FL SPANISH 1,LOT,N,N,N,N,N,1,1,0
126,11,3040000,SCIENCE CHEMISTRY,SCI,N,N,N,N,N,1,0,1
126,9,3220100,ENGLISH 1 ADV H,ENG,N,N,N,N,N,1,1,0
127,11,3060201,SCIENCE IPC,SCI,N,N,N,N,N,1,1,0
127,12,3220400,ENGLISH 4 BRITISH LIT DC H,ELA,N,Y,N,Y,N,1,1,0
127,12,13008300,ANIMATION I,CTE,N,N,N,N,N,1,1,0
128,9,3150100,BAND SYMPHONIC 1,FA,N,N,N,N,N,1,1,0
128,12,3220400,ENGLISH 4,ELA,N,N,N,N,N,1,1,0
128,9,A3360100,HUMAN GEOG AP GT H,HGE,Y,N,Y,N,N,1,1,0
128,9,3151700,BAND CONCERT 1 ENS,BND,N,N,N,N,N,1,1,0
129,12,3350100,PSYCHOLOGY,PSY,N,N,N,N,N,1,1,0
129,9,3270700,READING 1,RD,N,N,N,N,N,1,1,0
129,11,13009900,CTE PROFESSIONAL COMMUNICATION,CTE,N,N,N,N,N,1,1,0
129,12,3230110,JOURN AJ/YB 1,JOU,N,N,N,N,N,1,1,0
129,10,3100700,GEOMETRY,GMT,N,N,N,N,N,1,1,0
130,11,3220300,ENGLISH 3 EL,ENG,N,N,N,N,N,1,1,0
130,10,3500500,ART DRAWING 2,ART,N,N,N,N,N,1,1,0
130,10,3220300,ENGLISH 3 G/T H,ELA,N,N,Y,Y,N,1,1,0
130,11,13011500,CTE BUSINESS INFO MGMT II,CTE,N,N,N,N,N,1,1,0
131,11,3050000,SCIENCE PHYSICS P/AP H,SCI,N,N,N,Y,N,1,1,0
131,10,3830200,DANCE 2 DT,FA,N,N,N,N,N,1,1,0
131,11,PES00002,ATH VR GR BSKTBLL  SUBATH3,HLP,N,N,N,N,N,1,1,0
131,10,3501300,ART DRAWING 3,ART,N,N,N,N,N,1,1,0
132,12,3100700,GEOMETRY,MTH,N,N,N,N,N,0.5,0.5,0
132,11,3330100,SOC ST US GOVERNMENT,GOV,N,N,N,N,N,1,1,0
132,12,N1290010,STUDENT LEADERSHIP 1,MSC,N,N,N,N,N,1,1,0
133,9,3100500,MATH ALGEBRA 1,MTH,N,N,N,N,N,1,1,0
133,11,3330100,Government MTI,SE,N,N,N,N,N,1,1,0
133,10,3220300,ENGLISH 3,ENG,N,N,N,N,N,1,1,0
133,12,13024500,NUTRITION & WELLNESS,CTE,N,N,N,N,N,1,1,0
134,10,3340400,WORLD HISTORY ADV H,WHI,N,N,N,Y,N,1,1,0
134,12,3102501,IND STDY/TX COLL BRIDGE MATH,PRP,N,N,N,N,N,1,1,0
134,12,PES00003,ATH SOFTBALL SUBATH4,HLP,N,N,N,N,N,1,1,0
134,12,13024700,CTE CHILD DEVELOPMENT,CTE,N,N,N,N,N,1,1,0
134,9,3340400,SOC ST WORLD HISTORY,WHI,N,N,N,N,N,1,0,1
134,10,3040000,SCIENCE CHEMISTRY,SCI,N,N,N,N,N,1,1,0
134,10,3040000,SCIENCE CHEMISTRY,SCI,N,N,N,N,N,1,1,0
134,9,3320100,WORLD GEOG ADV H,WGE,N,N,N,Y,N,1,1,0
135,11,3100600,ALGEBRA 2,AG2,N,N,N,N,N,1,1,0
135,12,SR000003   ,Skeeter Family Connection 12,MSC,N,N,N,N,N,1,1,0
135,10,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
136,9,3220100,ENGLISH 1,ELA,N,N,N,N,N,1,1,0
136,11,13034600,SPORTS ENTERTAINMENT MKTG,CTE,N,N,N,N,N,1,1,0
136,10,3060201,SCIENCE IPC,SCI,N,N,N,N,N,1,1,0
136,11,3440300,FL SPANISH 3 H,LOT,N,N,N,Y,N,1,1,0
136,9,3220100,ENGLISH 1,ENG,N,N,N,N,N,1,1,0
137,11,3502300,ART DRAWING 4,ART,N,N,N,N,N,1,1,0
137,10,3040000,CHEMISTRY ADV H,CHM,N,N,N,Y,N,1,0.5,0.5
137,11,PES00002,ATH VAR GR SOCCER  SUBATH3,HLP,N,N,N,N,N,1,1,0
137,10,,LIAISON,MSC,N,N,N,N,N,0,0,0
137,10,3340100,US HISTORY,UHI,N,N,N,N,N,1,1,0
137,9,13011400,BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
138,11,PES00013,ATH JV CHEER -1S,HLP,N,N,N,N,N,1,1,0
138,11,13037100,CTE PRIN TECH,CTE,N,N,N,N,N,1,1,0
138,12,3330100,SOC ST US GOVERNMENT,SOC,N,N,N,N,N,0,0,0
138,10,3440200,FL SPANISH 2,LOT,N,N,N,N,N,1,1,0
138,12,13011200,CTE PRIN OF BUS, MKTG,,N,N,N,N,1,0,1
139,12,3221820,IND STDY/TX COLL BRIDGE ELA,ELA,N,N,N,N,N,1,1,0
139,11,3040000,SCIENCE CHEMISTRY,CHM,N,N,N,N,N,1,1,0
139,11,3060100,SCIENCE ASTRONOMY,AST,N,N,N,N,N,1,1,0
139,12,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
140,12,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
140,10,3040000,SCIENCE CHEMISTRY P/AP H,SCI,N,N,N,Y,N,1,1,0
140,12,SR000003   ,Skeeter Family Connection 12,MSC,N,N,N,N,N,1,1,0
141,10,3040000,CHEMISTRY,CHM,N,N,N,N,N,1,1,0
141,10,PES00054,PE AEROBIC ACT DT,HLP,N,N,N,N,N,1,1,0
142,10,13024700,CTE CHILD DEVELOPMENT,CTE,N,N,N,N,N,1,1,0
142,12,3230140,JOURN AJ/NP 1,ELA,N,N,N,N,N,1,1,0
142,11,13022650,ADVANCED CULINARY ARTS,CTE,N,N,N,N,N,1,1,0
142,10,3500100,ART 1 BASIC DESIGN,ART,N,N,N,N,N,1,1,0
143,11,3330100,SOC ST US GOV DC H,SOC,N,Y,N,Y,N,1,0,1
143,10,3810100,HEALTH EDUCATION,HLP,N,N,N,N,N,1,1,0
144,10,3010200,BIOLOGY MTI,SE,N,N,N,N,N,1,1,0
144,10,3150200,BAND SYMPHONIC 2,FA,N,N,N,N,N,1,1,0
144,10,3150200,BAND SYMPHONIC WINDS 2,BND,N,N,N,N,N,1,1,0
144,10,13009900,CTE PROFESSIONAL COMMUNICATION,CTE,N,N,N,N,N,1,0,1
145,10,13020300,CTE MEDICAL TERMINOLOGY,CTE,N,N,N,N,N,1,1,0
145,9,13024300,CTE DOLLARS & SENSE,CTE,N,N,N,N,N,1,1,0
145,10,13022600,CULINARY ARTS,CTE,N,N,N,N,N,1,1,0
145,10,3151800,BAND SYMPHONIC WINDS 2 ENS,BND,N,N,N,N,N,1,1,0
145,10,13016600,CTE ACCOUNTING I,CTE,N,N,N,N,N,1,1,0
145,10,3340100,US HISTORY OR H,UHI,N,N,N,Y,N,1,1,0
